product_id,title,subtitle,description,category,url,price,weight,images,consume_advice,ingredients,nutritional values,allergens,vegan,price per kilo,product_availability
togo-chocolate-milk,Togo - 60% Milk Chocolate,Grand Cru Bar,"Delicate and flavored, this grand cru is the first from Togo to be processed by the Manufacture's roasting chocolate craftsmen. Thanks to its high cocoa content, this bar combines the sweetness of milk chocolate with the intensity of cocoa.",Bars,https://www.lechocolat-alainducasse.com/uk/togo-chocolate-milk,£7.50,75g,"['https://www.lechocolat-alainducasse.com/uk/3550/togo-chocolate-milk.jpg', 'https://www.lechocolat-alainducasse.com/uk/3637/togo-chocolate-milk.jpg']",This product is best eaten within 18 months of purchase,"Cocoa beans (Togo), cane sugar, milk powder, cocoa butter, flower of salt, emulsifier: sunflower lecithin. Cocoa: 60% minimum. May contain traces of gluten, eggs, nuts, peanuts, sesame and soy.","Per 100g : Energy value: 2231kJ/537kcal; fats: 41g (of which saturated fatty acids: 25g); carbohydrates: 32g (of which sugars: 27g); proteins: 10g; salt: 0,15g.","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",No,£100.00 / kg,Available in whole UK
single-origin-bar-milk-madagascar-45,Madagascar - 45% Milk Chocolate,Grand Cru Bar,"A tart milk chocolate, traditionally balanced, made with beans originating from Madagascar, Indian OceanThe Single-Origin bars explore the purity and diversity of various sources. With a range of different origins and as many refined flavours, our bars reveal the personality of their producing country and terroir.",Father's days,https://www.lechocolat-alainducasse.com/uk/single-origin-bar-milk-madagascar-45,£7.50,75g,"['https://www.lechocolat-alainducasse.com/uk/3273/single-origin-bar-milk-madagascar-45.jpg', 'https://www.lechocolat-alainducasse.com/uk/3653/single-origin-bar-milk-madagascar-45.jpg']",This product is best eaten within 18 months of purchase,"Sugar, Cocoa beans (Madagascar Trinitario), Cocoa butter, Milk (France), Fleur de sel, Emulsifier: sunflower lecithin. Cocoa : 45% minimum. May contain traces of eggs, nuts, and soy.","For 100g : Energy 2284kJ/549kcal ; Fat: 37g (incl. Saturated fats: 22g) ; Carbohydrates: 42g (incl. saturated fats: 41g) ; Protein: 9,7g ; Salt: 0,32g","Peut contenir des traces d’œufs, noix, et de soja.",No,£93.33 / Kg,Available in whole UK
single-origin-bar-milk-peru-45,Peru - 45% Milk Chocolate,Grand Cru Bar,"A milk chocolate, traditionally balanced, made with beans originating from Peru, South AmericaThe Single-Origin bars explore the purity and diversity of various sources. With a range of different origins and as many refined flavours, our bars reveal the personality of their producing country and terroir.",Bars,https://www.lechocolat-alainducasse.com/uk/single-origin-bar-milk-peru-45,£7.50,75g,"['https://www.lechocolat-alainducasse.com/uk/3274/single-origin-bar-milk-peru-45.jpg', 'https://www.lechocolat-alainducasse.com/uk/3652/single-origin-bar-milk-peru-45.jpg']",This product is best eaten within 18 months of purchase,"Cocoa beans Peru, sugar, milk, cocoa butter, emulsifiers : non-GMO sunflower lecithin, vanilla pods, fleur de sel. Cocoa 45% minimum","For 100g : Energy 2284kJ/549kcal ; Fat: 37g (incl. Saturated fats: 22g) ; Carbohydrates: 42g (incl. saturated fats: 41g) ; Protein: 9,7g ; Salt: 0,32g","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",No,£93.33 / Kg,Available in whole UK
single-origin-bar-milk-madagascar-35,Madagascar - Milk Chocolate 35%,Grand Cru Bar,"A very milky and sweet milk chocolate, made with beans originating from MadagascarThe Single-Origin bars explore the purity and diversity of various sources. With a range of different origins and as many refined flavours, our bars reveal the personality of their producing country and terroir.",Bars,https://www.lechocolat-alainducasse.com/uk/single-origin-bar-milk-madagascar-35,£7.50,75g,"['https://www.lechocolat-alainducasse.com/uk/3553/single-origin-bar-milk-madagascar-35.jpg', 'https://www.lechocolat-alainducasse.com/uk/3648/single-origin-bar-milk-madagascar-35.jpg']",This product is best eaten within 18 months of purchase,"Madagascar cocoa beans, sugar, powdered milk, cocoa butter, emulsifier: GMO-free sunflower lecithin, vanilla pods, fleur de sel. Cocoa 35% minimum","For 100g : Energy 2247kJ/539kcal, Fat: 34g (incl. Saturated fats: 20g), Carbohydrates: 46g (incl. sugars : 45g), Protein: 11g, Salt: 0,44g","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",No,£93.33 / Kg,Available in whole UK
filled-bar-milk-smooth-caramel,Smooth Caramel - 45% Milk Chocolate,Filled Bar,"Coated in milk chocolate, this chocolate bar is filled with a smooth caramel that melts in the mouth and crunchy almond flakes, a blend of flavours and textures that will awaken your senses. The perfect sweet treat !",Bars,https://www.lechocolat-alainducasse.com/uk/filled-bar-milk-smooth-caramel,£12.50,120g,"['https://www.lechocolat-alainducasse.com/uk/3433/filled-bar-milk-smooth-caramel.jpg', 'https://www.lechocolat-alainducasse.com/uk/3434/filled-bar-milk-smooth-caramel.jpg']",At its most delicious within 2 to 3 weeks of purchase,"Sugar, milk (France), cocoa butter, cocoa beans (Madagascar), glucose syrup, fleur de sel, almonds, emulsifier: sunflower lecithin, vanilla. 45% cocoa min.",(per 100g): Energy value: 1934kJ/464kcal; Fat: 29g (of which saturated fatty acids: 18g); Carbohydrates: 44g (of which sugars: 40g); Protein: 5.9g; Salt: 0.89g,"All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",No,£116.67 / Kg,Available in whole UK
giant-chocolate-bar-milk,Giant Chocolate bars - 45% Milk Chocolate,Chocolate Block,"The dark chocolate produced by La Manufacture is available in XXL format! This one kilo breakable block is to be savoured as it comes or to offer as an original present in a novel form. This artisanal chocolate, with its unique flavour, can also be used in the preparation of desserts.",Bars,https://www.lechocolat-alainducasse.com/uk/giant-chocolate-bar-milk,£60.83,1kg,['https://www.lechocolat-alainducasse.com/uk/3305/giant-chocolate-bar-milk.jpg'],This product is best eaten within 12 months of purchase,"Cocoa beans and cocoa butter, sugar, milk, emulsifiers : non-OGM sunflower lecithin, vanilla pods, fleur de sel. Cocoa : 35%","For 100g : Energy 2284kJ/549kcal ; Fat: 37g (incl. Saturated fats: 22g) ; Carbohydrates: 42g (incl. saturated fats: 41g) ; Protein: 9,7g ; Salt: 0,32g","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",No,£72.00 / Kg,Available in whole UK
coffret-carres-degustation-50-pieces,Square Bites Box - 50 pieces - 50 pieces,,"The square bites box invites you to discover 5 origins. The small squares decorated with our signature beveled shapes will take you on an exploratory voyage through the flavors of our terroirs. To enjoy on their own with coffee, or to discover as a blind test with friends.Discover these square bites : Ecuador 85%, Mexico Porcelana 75%, Trinidad & Tobago 75%, Milk Madagascar 55%, Milk Peru 45%.",Bars,https://www.lechocolat-alainducasse.com/uk/coffret-carres-degustation-50-pieces,£25.00,250g,['https://www.lechocolat-alainducasse.com/uk/3349/coffret-carres-degustation-50-pieces.jpg'],This product is best eaten within 12 months of purchase,"Cocoa beans, cocoa butter, sugar, emulsifier: non-GMO sunflower lecithin, sea salt, powdered milk, vanilla pods. dark chocolat:75% minimum, milk chocolat:45% minimum","For 100g : Fat: 41g (incl. Saturated fats: 25g) ; Carbohydrates: 31g (incl. saturated fats: 27g) ; Protein: 9,1g ; Salt: 0,14","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",No,£112.00 / Kg,Available in whole UK
square-chocolate-bites-box-30-pieces,Square Bites Box - 30 pieces - 30 pieces,,"The square bites box invites you to discover 3 of our origins: Ecuador 85%, Vietnam 75% and Milk Peru 45%. The small squares decorated with our signature beveled shapes will take you on an exploratory voyage through the flavors and finesse of our terroirs. To enjoy on their own, accompanied by a coffee, or discover in a blind test with connoisseurs.",Boxes,https://www.lechocolat-alainducasse.com/uk/square-chocolate-bites-box-30-pieces,£16.67,150g,['https://www.lechocolat-alainducasse.com/uk/3348/square-chocolate-bites-box-30-pieces.jpg'],This product is best eaten within 12 months of purchase,"Cocoa beans, cocoa butter, sugar, emulsifier: non-GMO sunflower lecithin, sea salt, powdered milk, vanilla pods. dark chocolat:75% minimum, milk chocolat:45% minimum","For 100g: Energy 2326kJ/561kcal ; Fat: 42g (incl. Saturated fats: 25g) ; Carbohydrates: 30g (incl. saturated fats: 26g) ; Protein: 9,3g ; Salt: 0,14","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",No,"113,33 / Kg",Available in whole UK
mendiant-bar-dark-nougatine-fleur-de-sel,Nougatine & fleur de sel - 75% Dark Chocolate,Mendiant Bar,"A bar of dark chocolate encrusted with almond brittle, and a touch of fleur de sel.The Mendiant chocolate bar hark back to the classic recipe of the same name, containing dried fruit... or not! Crunchy bars of chocolate covered with luscious ingredients, candied fruits, caramelised hazelnuts or chopped pistachios.",Mother's Day,https://www.lechocolat-alainducasse.com/uk/mendiant-bar-dark-nougatine-fleur-de-sel,£10.83,100g,"['https://www.lechocolat-alainducasse.com/uk/3399/mendiant-bar-dark-nougatine-fleur-de-sel.jpg', 'https://www.lechocolat-alainducasse.com/uk/3400/mendiant-bar-dark-nougatine-fleur-de-sel.jpg']",At its most delicious within 2 months of purchase,"Dark chocolate: cocoa beans, cocoa butter, sugar, emulsifier: sunflower lecithin, vanilla pods, fleur de sel. Almond brittle (30%): almonds, sugar, glucose, fleur de sel. Cocoa: 75% minimum","For 100g : Energy 2222kJ/535kcal ; Fat: 37g (incl. Saturated fats: 18g) ; Carbohydrates: 34g (incl. saturated fats: 28g) ; Protein: 11g ; Salt: 0,18g","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",Yes,£100.00 / Kg,Available in whole UK
mendiant-bar-milk-nougatine-fleur-sel,Nougatine & fleur de sel - 45% Milk Chocolate,Mendiant Bar,"A bar of milk chocolate dotted with almond brittle and seasoned with a salty note from the hint of fleur de selThe Mendiant chocolate bar hark back to the classic recipe of the same name, containing dried fruit... or not! Crunchy bars of chocolate covered with luscious ingredients, candied fruits, caramelised hazelnuts or chopped pistachios.",Bars,https://www.lechocolat-alainducasse.com/uk/mendiant-bar-milk-nougatine-fleur-sel,£10.83,100g,"['https://www.lechocolat-alainducasse.com/uk/3423/mendiant-bar-milk-nougatine-fleur-sel.jpg', 'https://www.lechocolat-alainducasse.com/uk/3424/mendiant-bar-milk-nougatine-fleur-sel.jpg']",At its most delicious within 2 months of purchase,"Milk chocolate: cocoa beans, cocoa butter, sugar, powdered milk, emulsifier: sunflower lecithin, vanilla pods, fleur de sel. Almond brittle (30%): almonds, sugar, glucose, fleur de sel. Cocoa: 45% minimum","For 100g : Energy 2234kJ/536kcal ; Fat: 34g (incl. Saturated fats: 16g) ; Carbohydrates: 43g (incl. saturated fats: 40g) ; Protein: 12g ; Salt: 0,35g",,No,£100.00 / Kg,Available in whole UK
madagascar-mivoatra-bar,Madagascar Mivoatra - 85% Dark Chocolate,Grand Cru Bar,"Cru d'Exception among our range of chocolate bars, this chocolate from Madagascar presents strong and musky flavours. Raw and acidulous notes emerge during tasting. From the cocoa bean to the chocolate bar, including roasting and conching, all the production stages are carried out in our factory. With a range of different origins, our Cru d'Exception chocolate bars explore the original taste of cocoa beans.",Bars,https://www.lechocolat-alainducasse.com/uk/madagascar-mivoatra-bar,£10.00,75g,"['https://www.lechocolat-alainducasse.com/uk/3398/madagascar-mivoatra-bar.jpg', 'https://www.lechocolat-alainducasse.com/uk/3633/madagascar-mivoatra-bar.jpg']",This product is best eaten within 18 months of purchase,"Cocoa beans (Madagascar), cane sugar, cocoa butter, flower of salt, emulsifier: sunflower lecithin. Cocoa: 85% minimum. May contain traces of gluten, milk, eggs, nuts, peanuts, sesame and soy.","For 100g: Energy value: 2228kJ/537kcal; fats: 44g (of which saturated fatty acids: 27g); carbohydrates: 26g (of which sugars: 20g); proteins: 9,3g; salt: 0,03g.","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",Yes,£133.33 / kg,Available in whole UK
single-origin-bar-dark-vietnam-75,Vietnam - 75% Dark Chocolate,Grand Cru Bar,"A rugged and slightly acidic dark chocolate, made with beans originating from Vietnam, AsiaThe Single-Origin bars explore the purity and diversity of various sources. With a range of different origins and as many refined flavours, our bars reveal the personality of their producing country and terroir.",Bars,https://www.lechocolat-alainducasse.com/uk/single-origin-bar-dark-vietnam-75,£7.50,75g,"['https://www.lechocolat-alainducasse.com/uk/3278/single-origin-bar-dark-vietnam-75.jpg', 'https://www.lechocolat-alainducasse.com/uk/3649/single-origin-bar-dark-vietnam-75.jpg']",This product is best eaten within 18 months of purchase,"Cocoa beans Vietnam, sugar, cocoa butter, emusifier: GMO-free sunflower lecithin, vanilla pods, salt ""Fleur de sel"". Cocoa 75% minimum","For 100g : Energy 2243kJ/541kcal ; Fat: 41g (incl. Saturated fats: 25g) ; Carbohydrates: 28g (incl. saturated fats: 24g) ; Protein: 8,6g ; Salt: 0,07g","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",Yes,£106.67 / Kg,Available in whole UK
single-origin-bar-dark-philippines-trinitario-75,Philippines Trinitario - 75% Dark Chocolate,Grand Cru Bar,"Grown in the tropical region of Davao, at Paquibato in Southeastern Philippines, this cocoa is a balanced blend of fruity and sour notes. A true single-origin ""grand cru"", it gathers the flavors of tropical fruits, berries, citrus and of roasted nuts.The Single-Origin bars explore the original taste of cocoa beans from diverse provenances.",Bars,https://www.lechocolat-alainducasse.com/uk/single-origin-bar-dark-philippines-trinitario-75,£10.00,75g,"['https://www.lechocolat-alainducasse.com/uk/3322/single-origin-bar-dark-philippines-trinitario-75.jpg', 'https://www.lechocolat-alainducasse.com/uk/3640/single-origin-bar-dark-philippines-trinitario-75.jpg']",This product is best eaten within 18 months of purchase,"Cocoa beans (Philippines), cocoa butter, sugar, GMO-free sunflower lecithin emulsifier, vanilla beans, fleur de sel. Cacao 75% minimum",Per 100g: Energy : 2243kJ/541kcal; Fat: 41g (incl. saturated fats: 25g); Carbohydrates: 28g (incl. sugars: 24g); Protein: 8.6g; Salt: 0.07g,"All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",Yes,£146.67 / Kg,Available in whole UK
single-origin-bar-dark-chuncho-peru-75-grand-cru,Peru Chuncho - 75% Dark Chocolate,Tablette Origine,"The Single-Origin bars explore the purity and diversity of various sources. With a range of different origins and as many refined flavours, our bars reveal the personality of their producing country and terroir.",Bars,https://www.lechocolat-alainducasse.com/uk/single-origin-bar-dark-chuncho-peru-75-grand-cru,£10.00,75g,"['https://www.lechocolat-alainducasse.com/uk/3311/single-origin-bar-dark-chuncho-peru-75-grand-cru.jpg', 'https://www.lechocolat-alainducasse.com/uk/3643/single-origin-bar-dark-chuncho-peru-75-grand-cru.jpg']",This product is best eaten within 18 months of purchase,"Cocoa beans (Peru), cocoa butter, sugar, emulsifier: non-GMO sunflower lecithin, sea salt. Cocoa : 75% minimum","For 100g : Energy 2243kJ/541kcal ; Fat: 41g (incl. Saturated fats: 25g) ; Carbohydrates: 28g (incl. saturated fats: 24g) ; Protein: 8,6g ; Salt: 0,07g","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",Yes,£146.67 / Kg,Available in whole UK
single-origin-bar-dark-chuao-75,Venezuela Chuao - 75% Dark Chocolate,Grand Cru Bar,"Grand cru cocoa beans: a delicate dark chocolate of an exceptional variety, beans originating from Chuao, a small village of VenezuelaThe Single-Origin bars explore the purity and diversity of various sources. With a range of different origins and as many refined flavours, our bars reveal the personality of their producing country and terroir.",Bars,https://www.lechocolat-alainducasse.com/uk/single-origin-bar-dark-chuao-75,£10.00,75g,['https://www.lechocolat-alainducasse.com/uk/3272/single-origin-bar-dark-chuao-75.jpg'],This product is best eaten within 18 months of purchase,"Cocoa beans Chuao, sugar, cocoa butter, emulsifier: non-GMO sunflower lecithin, vanilla pods, fleur de sel. Cocoa 75% minimum","For 100g : Energy 2243kJ/541kcal ; Fat: 41g (incl. Saturated fats: 25g) ; Carbohydrates: 28g (incl. saturated fats: 24g) ; Protein: 8,6g ; Salt: 0,07g","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",Yes,£146.67 / Kg,Available in whole UK
single-origin-bar-dark-madagascar-75-grand-cru,Madagascar Criollo & Trinitario - 75% Dark Chocolate,Grand Cru Bar,"This rare cocoa from Northwestern Madagascar grows in the canopy of the Ottange farm under the shade of native trees. A true single-origin  grand cru , this dark chocolate is a subtle bouquet of notes of red fruits, nuts, honey, coffee and cocoa.The Single-Origin bars explore the original taste of cocoa beans from diverse provenances.",Bars,https://www.lechocolat-alainducasse.com/uk/single-origin-bar-dark-madagascar-75-grand-cru,£10.00,75g,"['https://www.lechocolat-alainducasse.com/uk/3296/single-origin-bar-dark-madagascar-75-grand-cru.jpg', 'https://www.lechocolat-alainducasse.com/uk/3647/single-origin-bar-dark-madagascar-75-grand-cru.jpg']",This product is best eaten within 12 months of purchase,"Cocoa beans (Madagascar), cocoa butter, sugar, GMO-free sunflower lecithin emulsifier, vanilla beans, flower of salt. Cocoa 75% minimum","For 100g : Energy 2343kJ/541kcal ; Fat: 41g (incl. Saturated fats: 25g) ; Carbohydrates: 28g (incl. saturated fats: 24g) ; Protein: 8,6g ; Salt: 0,07g","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",Yes,£146.67 / Kg,Available in whole UK
single-origin-bar-dark-bolivia-75,Bolivia Wild Cocoa - 75% Dark Chocolate,Grand Cru Bar,"Harvested by native populations in the northern forest of Bolivia, this wild cocoa reveals a sweet smell and is characterized by a non-acidic freshness and a particularly varied palette of aromas: dried fruits, flowers and spices.The Single-Origin bars explore the purity and diversity of various sources.",Bars,https://www.lechocolat-alainducasse.com/uk/single-origin-bar-dark-bolivia-75,£10.00,75g,"['https://www.lechocolat-alainducasse.com/uk/3309/single-origin-bar-dark-bolivia-75.jpg', 'https://www.lechocolat-alainducasse.com/uk/3645/single-origin-bar-dark-bolivia-75.jpg']",This product is best eaten within 18 months of purchase,"Cocoa beans (Bolivia), cocoa butter, sugar, emulsifier: non-GMO sunflower lecithin, vanilla pods, fleur de sel. Cocoa : 75% minimum.","For 100g: 2243kJ/541Kcal ; Fat: 41g (incl. saturated fats: 25g) ; Carbohydrates: 28g (incl. sugar: 24g) ; Protein: 8,6g ; Salt: 0,07g.","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",Yes,£146.67 / Kg,Available in whole UK
filled-bar-dark-coconut-praline,Coconut Praliné - 75% Dark Chocolate,Filled Bar,"The coconut pralin  from the Manufacture is entering the range of filled bars for the happiness of the most gourmands!This 75% Signature Blend dark chocolate bar is filled with two preparations made by our chocolate craftsmen. First a pralin  with roasted coconut and almonds, then a caramel, also with coconut. The crunchiness of the pralin  and the smoothness of the caramel combined to the crisp of the chocolate layers create a delicious game of textures, for a great moment of indulgence.",Bars,https://www.lechocolat-alainducasse.com/uk/filled-bar-dark-coconut-praline,£12.50,110g,"['https://www.lechocolat-alainducasse.com/uk/3481/filled-bar-dark-coconut-praline.jpg', 'https://www.lechocolat-alainducasse.com/uk/3482/filled-bar-dark-coconut-praline.jpg', 'https://www.lechocolat-alainducasse.com/uk/3483/filled-bar-dark-coconut-praline.jpg']",At its most delicious within 2 to 3 weeks of purchase,"Cocoa beans (Madagascar, Ecuador, Peru, Sao Tome), cane sugar, ALMONDS, gratted coconut (13%), cocoa butter, water, MILK powder, flower of salt, emulsifier: sunflower lecithin.","(per 100g): Energy value: 2326kJ/561kcal; fats: 44g (of which saturated fatty acids: 24g); carbohydrates: 28g (of which sugars: 26g); proteins: 11g; salt: 0,17g.","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",No,£127.27 / kg,Available in whole UK
filled-bar-dark-hazelnut-praline-fleur-sel,Hazelnut praliné & fleur de sel - 75% Dark Chocolate,Filled Bar,"A bar of dark chocolate filled with an old-style hazelnut pralin , with a pinch of fleur de sel to intensify the flavourFilled chocolate bars require patient and meticulous work. The chocolate is first poured in a thin layer. The filling is then delicately placed onto the poured chocolate, which is then layered with melted chocolate. The result is a delicious bar...",Bars,https://www.lechocolat-alainducasse.com/uk/filled-bar-dark-hazelnut-praline-fleur-sel,£12.50,110g,"['https://www.lechocolat-alainducasse.com/uk/3417/filled-bar-dark-hazelnut-praline-fleur-sel.jpg', 'https://www.lechocolat-alainducasse.com/uk/3418/filled-bar-dark-hazelnut-praline-fleur-sel.jpg']",At its most delicious within 6 weeks of purchase,"Dark chocolate: cocoa beans, sugar, cocoa butter, emulsifier:non-GMO sunflower lecithin, vanilla pods, fleur de sel. Praliné : hazelnuts, sugar, cocoa butter, lace biscuits, salt ""Fleur de sel"" . Cocoa 75% minimum","For 100g : Energy 2368kJ/570kcal ; Fat: 41g (incl. Saturated fats: 16g) ; Carbohydrates: 38g (incl. saturated fats: 33g) ; Protein: 8,7g ; Salt: 0,53g","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",No,£127.27 / Kg,Available in whole UK
filled-bar-dark-pistachio-praline,Pistachio praliné - 75% Dark Chocolate,Filled Bar,"A bar of dark chocolate filled with old-style crunchy pralin  with pistachios. Filled chocolate bars require patient and meticulous work. The chocolate is first poured in a thin layer. The filling is then delicately placed onto the poured chocolate, which is then layered with melted chocolate. The result is a delicious bar with a pralin , marzipan, ganache or fruit centre for crunchy, crispy or fondant centres.",Bars,https://www.lechocolat-alainducasse.com/uk/filled-bar-dark-pistachio-praline,£12.50,110g,"['https://www.lechocolat-alainducasse.com/uk/3421/filled-bar-dark-pistachio-praline.jpg', 'https://www.lechocolat-alainducasse.com/uk/3422/filled-bar-dark-pistachio-praline.jpg']",At its most delicious within 6 weeks of purchase,"Cocoa beans (Madagascar, Peru, Ecuador, Sao Tome, PISTACHIOS (22%), cane sugar, ALMONDS, crispy crepe (WHEAT flour, sugar, concentrated butter (MILK), sunflower oil, skimmed MILK powder, barley MALT, salt), cocoa butter, water, MILK powder, flower of salt, emulsifier: sunflower lecithin.","(per 100g): Energy value: 2242kJ/539kcal; fats: 37g (of which saturated fatty acids: 14g); carbohydrates: 35g (of which sugars: 28g); proteins: 12g; salt: 0,43g.","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",No,£127.27 / Kg,Available in whole UK
little-rooster-dark,Petit Coq - 75% praliné Dark Chocolate,,"In collaboration with the  lys e - Presidency of the Republic brand, Chocolat Alain Ducasse pays homage to the famous French symbol by creating the Little Rooster.This indulgent creation is filled with sweetness, featuring a smooth blend of hazelnut and French almond pralin  mixed with our dark or milk chocolate blends.Proceeds contribute to the funding of the renovation of the  lys e Palace, helping to enhance this historic monument and open it to the French population, 300 years after its construction.",Bars,https://www.lechocolat-alainducasse.com/uk/little-rooster-dark,£5.00,25g,['https://www.lechocolat-alainducasse.com/uk/3961/little-rooster-dark.jpg'],At its most delicious within 2 months of purchase,"Cocoa beans (Ecuador, Madagascar, Peru, Sao Tome), sugar cane, cocoa butter, ALMONDS (6,8%), HAZELNUTS (6,8%), water, fleur de sel, emulsifier: sunflower lecithin.","(per 100g): Energy value: 2228kJ/536kcal; Fat: 41g (of which saturated fatty acids: 20g); Carbohydrates: 30g (of which sugars: 25g); Protein: 11g; Salt: 0,18g.","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",No,£200.00 / kg,Available in whole UK
little-rooster-milk,Little Rooster - 45% praliné milk chocolate,,"In collaboration with the  lys e - Presidency of the Republic brand, Chocolat Alain Ducasse pays homage to the famous French symbol by creating the Little Rooster.This indulgent creation is filled with sweetness, featuring a smooth blend of hazelnut and French almond pralin  mixed with our dark or milk chocolate blends.Proceeds contribute to the funding of the renovation of the  lys e Palace, helping to enhance this historic monument and open it to the French population, 300 years after its construction.",Bars,https://www.lechocolat-alainducasse.com/uk/little-rooster-milk,£5.00,25g,['https://www.lechocolat-alainducasse.com/uk/3962/little-rooster-milk.jpg'],At its most delicious within 2 months of purchase,"Sugar cane, cocoa beans (Madagascar), cocoa butter, MILK powder, ALMONDS (6,8%), HAZELNUTS (6,8%), water, fleur de sel, emulsifier: sunflower lecithin.","(per 100g): Energy value: 2196kJ/527kcal; Fat: 36g (of which saturated fatty acids: 17g); Carbohydrates: 39g (of which sugars: 37g); Protein: 11g; Salt: 0,35g.","All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",No,£200.00 / kg,Available in whole UK
french-hexagon-dark-praline,French Hexagon Praliné - 75% Dark Chocolate,French Bar,"For the Elys e, we created with Pierre Tachon, the French Hexa. A tribute to France s shape, it invites you to share the values of the Republic. Coated in dark chocolate, it is filled with a French hazelnuts pralin . All the profits go towards restoration projects of The Elys e, 300 hundred years after it was built, and contribute to the preservation of cultural and historical patrimony.",Bars,https://www.lechocolat-alainducasse.com/uk/french-hexagon-dark-praline,£13.33,85g,"['https://www.lechocolat-alainducasse.com/uk/3429/french-hexagon-dark-praline.jpg', 'https://www.lechocolat-alainducasse.com/uk/3430/french-hexagon-dark-praline.jpg']",At its most delicious within 6 weeks of purchase,"Cocoa Beans 75% minimum, hazelnuts, sugar, lace biscuits (wheat flour, sugar, milk fat, milk sugar, salt, malt flour, baking powder), cocoa butter, fleur de sel, GMO-free sunflower leicithin",Per 100g: Energy value: 2396kJ / 576kcal; Fat: 41g (including saturated fatty acids: 14g); Carbohydrates: 40g (including sugars: 34g); Proteins: 8.7; Salt: 0.62g,"All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",No,"188,24 / Kg",Available in whole UK
french-hexagon-milk-praline,French Hexagon Praliné - 45% Milk Chocolate,French Bar,"For the Elys e, we created with Pierre Tachon, the French Hexa. A tribute to France s shape, it invites you to share the values of the Republic. Coated in milk chocolate, it is filled with a French hazelnuts pralin . All the profits go towards restoration projects of The Elys e, 300 hundred years after it was built, and contribute to the preservation of cultural and historical patrimony.",Bars,https://www.lechocolat-alainducasse.com/uk/french-hexagon-milk-praline,£13.33,85g,"['https://www.lechocolat-alainducasse.com/uk/3431/french-hexagon-milk-praline.jpg', 'https://www.lechocolat-alainducasse.com/uk/3432/french-hexagon-milk-praline.jpg']",At its most delicious within 6 weeks of purchase,"Hazelnuts, Sugar, Cocoa butter, lace biscuits (wheat flour, sugar, milk fat, milk sugar, salt, malt flour, baking powder), cocoa beans 45% minimum, milk powder, flower of salt, GMO-free sunflower leicithin",Per 100g: Energy value: 2394kJ / 576kcal; Fat: 40g (including saturated fatty acids: 14g); Carbohydrates: 43g (including sugars: 38g); Proteins: 8.9; Salt: 0.68g,"All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",No,"188,24 / Kg",Available in whole UK
french-hexagon-mendiant-milk,French Hexagon Mendiant - 45% Milk Chocolate,French Bar,"For the Elys e, we created with Pierre Tachon, the French Hexa. A tribute to France s shape, it invites you to share the values of the Republic. Coated in milk chocolate, it is garnished with French dried fruts and nuts.All the profits go towards restoration projects of The Elys e, 300 hundred years after it was built, and contribute to the preservation of cultural & historical patrimony.",Bars,https://www.lechocolat-alainducasse.com/uk/french-hexagon-mendiant-milk,£21.67,180g,"['https://www.lechocolat-alainducasse.com/uk/3318/french-hexagon-mendiant-milk.jpg', 'https://www.lechocolat-alainducasse.com/uk/3548/french-hexagon-mendiant-milk.jpg']",At its most delicious within 2 months of purchase,"Cocoa beans, cane sugar, currants grape, figs, apricots, organica bark, pine nuts, cocoa butter, hazelnuts, almonds, OGM-free sunflower lecithin, fleur de sel. Cocoa 45% minimum. Presence of nuts and dairy product.",Per 100g: Energy value: 2043kJ / 490kcal; Fat: 30g (including saturated fatty acids: 14g); Carbohydrates: 43g (including sugars: 40g); Protein: 9.1g; Salt: 0.22g,"All our products may contain traces of milk, eggs, gluten, nuts, peanuts, sesame and soya.",No,"138,89 / Kg",Available in whole UK
